Department2-University0-AssociateProfessor9,University82
Department2-University0-AssociateProfessor8,University585
Department2-University0-AssociateProfessor7,University382
Department2-University0-AssociateProfessor6,University466
Department2-University0-AssociateProfessor5,University848
Department2-University0-AssociateProfessor4,University163
Department2-University0-AssociateProfessor3,University963
Department2-University0-AssociateProfessor2,University367
Department2-University0-AssociateProfessor1,University338
Department2-University0-AssociateProfessor0,University399
Department2-University0-FullProfessor6,University249
Department2-University0-FullProfessor5,University95
Department2-University0-FullProfessor4,University721
Department2-University0-FullProfessor3,University749
Department2-University0-FullProfessor2,University434
Department2-University0-FullProfessor1,University803
Department2-University0-FullProfessor0,University272
Department14-University0-Lecturer5,University914
Department14-University0-Lecturer4,University282
Department14-University0-Lecturer3,University847
Department14-University0-Lecturer2,University341
Department14-University0-Lecturer1,University654
Department14-University0-Lecturer0,University248
Department14-University0-AssistantProfessor7,University210
Department14-University0-AssistantProfessor6,University319
Department14-University0-AssistantProfessor5,University761
Department14-University0-AssistantProfessor4,University150
Department14-University0-AssistantProfessor3,University907
Department14-University0-AssistantProfessor2,University713
Department14-University0-AssistantProfessor1,University329
Department14-University0-AssistantProfessor0,University504
Department14-University0-AssociateProfessor11,University208
Department14-University0-AssociateProfessor10,University113
Department14-University0-AssociateProfessor9,University567
Department14-University0-AssociateProfessor8,University27
Department14-University0-AssociateProfessor7,University64
Department9-University0-Lecturer6,University919
Department14-University0-AssociateProfessor6,University765
Department9-University0-Lecturer5,University571
Department9-University0-Lecturer4,University461
Department14-University0-AssociateProfessor5,University566
Department9-University0-Lecturer3,University175
Department9-University0-Lecturer2,University476
Department9-University0-Lecturer1,University38
Department14-University0-AssociateProfessor4,University783
Department9-University0-Lecturer0,University561
Department9-University0-AssistantProfessor10,University445
Department14-University0-AssociateProfessor3,University328
Department9-University0-AssistantProfessor9,University551
Department9-University0-AssistantProfessor8,University643
Department14-University0-AssociateProfessor2,University185
Department9-University0-AssistantProfessor7,University697
Department9-University0-AssistantProfessor6,University906
Department14-University0-AssociateProfessor1,University348
Department9-University0-AssistantProfessor5,University817
Department9-University0-AssistantProfessor4,University85
Department9-University0-AssistantProfessor3,University104
Department14-University0-AssociateProfessor0,University511
Department9-University0-AssistantProfessor2,University51
Department9-University0-AssistantProfessor1,University92
Department9-University0-AssistantProfessor0,University883
Department14-University0-FullProfessor6,University100
Department9-University0-AssociateProfessor9,University380
Department9-University0-AssociateProfessor8,University697
Department9-University0-AssociateProfessor7,University69
Department14-University0-FullProfessor5,University668
Department9-University0-AssociateProfessor6,University73
Department9-University0-AssociateProfessor5,University624
Department14-University0-FullProfessor4,University912
Department9-University0-AssociateProfessor4,University321
Department9-University0-AssociateProfessor3,University505
Department9-University0-AssociateProfessor2,University796
Department14-University0-FullProfessor3,University527
Department9-University0-AssociateProfessor1,University963
Department9-University0-AssociateProfessor0,University568
Department14-University0-FullProfessor2,University625
Department9-University0-FullProfessor6,University965
Department9-University0-FullProfessor5,University633
Department14-University0-FullProfessor1,University612
Department9-University0-FullProfessor4,University551
Department9-University0-FullProfessor3,University236
Department9-University0-FullProfessor2,University328
Department14-University0-FullProfessor0,University199
Department9-University0-FullProfessor1,University995
