Department4-University0-AssociateProfessor3,University116
Department4-University0-AssociateProfessor2,University477
Department4-University0-AssociateProfessor1,University741
Department4-University0-AssociateProfessor0,University452
Department4-University0-FullProfessor6,University894
Department4-University0-FullProfessor5,University799
Department4-University0-FullProfessor4,University874
Department4-University0-FullProfessor3,University930
Department4-University0-FullProfessor2,University745
Department4-University0-FullProfessor1,University288
Department4-University0-FullProfessor0,University693
Department3-University0-Lecturer5,University591
Department3-University0-Lecturer4,University723
Department3-University0-Lecturer3,University558
Department3-University0-Lecturer2,University194
Department3-University0-Lecturer1,University532
Department3-University0-Lecturer0,University763
Department3-University0-AssistantProfessor9,University594
Department3-University0-AssistantProfessor8,University613
Department3-University0-AssistantProfessor7,University726
Department3-University0-AssistantProfessor6,University860
Department3-University0-AssistantProfessor5,University856
Department9-University0-Lecturer6,University919
Department9-University0-Lecturer5,University571
Department9-University0-Lecturer4,University461
Department3-University0-AssistantProfessor4,University917
Department9-University0-Lecturer3,University175
Department3-University0-AssistantProfessor3,University244
Department9-University0-Lecturer2,University476
Department3-University0-AssistantProfessor2,University535
Department9-University0-Lecturer1,University38
Department3-University0-AssistantProfessor1,University49
Department9-University0-Lecturer0,University561
Department3-University0-AssistantProfessor0,University541
Department9-University0-AssistantProfessor10,University445
Department3-University0-AssociateProfessor11,University572
Department9-University0-AssistantProfessor9,University551
Department9-University0-AssistantProfessor8,University643
Department3-University0-AssociateProfessor10,University958
Department9-University0-AssistantProfessor7,University697
Department3-University0-AssociateProfessor9,University47
Department9-University0-AssistantProfessor6,University906
Department3-University0-AssociateProfessor8,University168
Department9-University0-AssistantProfessor5,University817
Department3-University0-AssociateProfessor7,University392
Department9-University0-AssistantProfessor4,University85
Department9-University0-AssistantProfessor3,University104
Department3-University0-AssociateProfessor6,University595
Department9-University0-AssistantProfessor2,University51
Department3-University0-AssociateProfessor5,University760
Department9-University0-AssistantProfessor1,University92
Department3-University0-AssociateProfessor4,University121
Department9-University0-AssistantProfessor0,University883
Department3-University0-AssociateProfessor3,University728
Department9-University0-AssociateProfessor9,University380
Department3-University0-AssociateProfessor2,University222
Department9-University0-AssociateProfessor8,University697
Department3-University0-AssociateProfessor1,University724
Department9-University0-AssociateProfessor7,University69
Department3-University0-AssociateProfessor0,University566
Department9-University0-AssociateProfessor6,University73
Department9-University0-AssociateProfessor5,University624
Department3-University0-FullProfessor8,University389
Department9-University0-AssociateProfessor4,University321
Department3-University0-FullProfessor7,University395
Department3-University0-FullProfessor6,University228
Department9-University0-AssociateProfessor3,University505
Department3-University0-FullProfessor5,University742
Department9-University0-AssociateProfessor2,University796
Department9-University0-AssociateProfessor1,University963
Department3-University0-FullProfessor4,University459
Department9-University0-AssociateProfessor0,University568
Department3-University0-FullProfessor3,University664
Department9-University0-FullProfessor6,University965
Department3-University0-FullProfessor2,University13
Department9-University0-FullProfessor5,University633
Department3-University0-FullProfessor1,University967
Department9-University0-FullProfessor4,University551
Department3-University0-FullProfessor0,University760
Department9-University0-FullProfessor3,University236
Department9-University0-FullProfessor2,University328
Department2-University0-Lecturer6,University937
Department9-University0-FullProfessor1,University995
Department2-University0-Lecturer5,University522
Department2-University0-Lecturer4,University278
Department9-University0-FullProfessor0,University707
Department8-University0-Lecturer5,University494
Department2-University0-Lecturer3,University762
Department8-University0-Lecturer4,University70
Department2-University0-Lecturer2,University211
Department2-University0-Lecturer1,University504
Department8-University0-Lecturer3,University492
Department2-University0-Lecturer0,University325
Department8-University0-Lecturer2,University446
Department8-University0-Lecturer1,University939
Department2-University0-AssistantProfessor7,University153
Department8-University0-Lecturer0,University609
Department2-University0-AssistantProfessor6,University106
Department8-University0-AssistantProfessor10,University267
Department2-University0-AssistantProfessor5,University361
Department8-University0-AssistantProfessor9,University890
Department2-University0-AssistantProfessor4,University412
Department8-University0-AssistantProfessor8,University271
Department2-University0-AssistantProfessor3,University404
Department8-University0-AssistantProfessor7,University301
Department2-University0-AssistantProfessor2,University948
Department8-University0-AssistantProfessor6,University750
Department2-University0-AssistantProfessor1,University98
Department8-University0-AssistantProfessor5,University449
Department2-University0-AssistantProfessor0,University732
Department8-University0-AssistantProfessor4,University813
Department2-University0-AssociateProfessor11,University728
Department8-University0-AssistantProfessor3,University181
Department2-University0-AssociateProfessor10,University499
Department8-University0-AssistantProfessor2,University814
Department8-University0-AssistantProfessor1,University93
Department8-University0-AssistantProfessor0,University634
Department8-University0-AssociateProfessor10,University462
Department8-University0-AssociateProfessor9,University95
Department8-University0-AssociateProfessor8,University850
Department8-University0-AssociateProfessor7,University732
Department8-University0-AssociateProfessor6,University38
Department8-University0-AssociateProfessor5,University747
Department8-University0-AssociateProfessor4,University742
Department8-University0-AssociateProfessor3,University847
Department8-University0-AssociateProfessor2,University610
Department8-University0-AssociateProfessor1,University198
Department8-University0-AssociateProfessor0,University79
Department8-University0-FullProfessor8,University722
Department8-University0-FullProfessor7,University495
Department8-University0-FullProfessor6,University413
Department8-University0-FullProfessor5,University660
Department8-University0-FullProfessor4,University234
Department8-University0-FullProfessor3,University837
Department8-University0-FullProfessor2,University94
Department8-University0-FullProfessor1,University624
Department8-University0-FullProfessor0,University839
Department7-University0-Lecturer5,University350
Department7-University0-Lecturer4,University728
Department7-University0-Lecturer3,University169
Department7-University0-Lecturer2,University903
Department7-University0-Lecturer1,University520
Department7-University0-Lecturer0,University733
Department2-University0-AssociateProfessor9,University82
