_:ex805_38_8,X1,X5,_:ex806_38_8
_:ex5358_10_12_14_62,_:ex5361_10_12_14_62,X7,X8
_:ex7454_50_31,_:ex7455_50_31,_:ex7456_50_31,X6
X1,_:ex9052_38,_:ex9053_38,_:ex9054_38
_:ex3386_10_50_27,_:ex3388_27_10_50,_:ex3389_10_27_50,_:ex3390_10_27_50
X1,_:ex994_38_65_14_62,_:ex995_38_65_14_62,_:ex996_38_65_14_62
_:ex8852_31,_:ex8855_31,_:ex8856_31,_:ex8857_31
X0,_:ex3186_40_8_10_14,X5,_:ex3187_40_8_10_14
_:ex2633_65_27_38,X4,_:ex2635_27_65_38,_:ex2636_27_65_38
X2,_:ex8545_31,_:ex8546_31,_:ex8547_31
_:ex4651_27_8,X4,_:ex4654_27_8,_:ex4655_27_8
