_:ex10217_31521,_:ex9911_38432,_:ex9912_38432,_:ex9913_38432
_:ex10217_31408,_:ex9911_38326,_:ex9912_38326,_:ex9913_38326
_:ex10217_32048,_:ex9911_38126,_:ex9912_38126,_:ex9913_38126
_:ex10217_30960,_:ex9911_37867,_:ex9912_37867,_:ex9913_37867
_:ex10217_30546,_:ex9911_37590,_:ex9912_37590,_:ex9913_37590
_:ex10217_26927,_:ex9911_37489,_:ex9912_37489,_:ex9913_37489
_:ex10217_30675,_:ex9911_37547,_:ex9912_37547,_:ex9913_37547
_:ex10217_27,_:ex9911_36886,_:ex9912_36886,_:ex9913_36886
_:ex10217_31981,_:ex9911_37774,_:ex9912_37774,_:ex9913_37774
_:ex10217_31055,_:ex9911_37522,_:ex9912_37522,_:ex9913_37522
_:ex10217_20638,_:ex9911_35875,_:ex9912_35875,_:ex9913_35875
_:ex10217_34006,_:ex9911_38870,_:ex9912_38870,_:ex9913_38870
_:ex10217_34800,_:ex9911_38713,_:ex9912_38713,_:ex9913_38713
_:ex10217_34007,_:ex9911_38405,_:ex9912_38405,_:ex9913_38405
_:ex10217_32702,_:ex9911_38087,_:ex9912_38087,_:ex9913_38087
_:ex10217_32378,_:ex9911_37972,_:ex9912_37972,_:ex9913_37972
_:ex10217_32343,_:ex9911_37919,_:ex9912_37919,_:ex9913_37919
_:ex4479_31,_:ex9911_27607,_:ex9912_27607,_:ex9913_27607
_:ex10217_34873,_:ex9911_39747,_:ex9912_39747,_:ex9913_39747
_:ex10217_34739,_:ex9911_39723,_:ex9912_39723,_:ex9913_39723
_:ex10217_34406,_:ex9911_39651,_:ex9912_39651,_:ex9913_39651
_:ex10217_34028,_:ex9911_39537,_:ex9912_39537,_:ex9913_39537
_:ex10217_35031,_:ex9911_39414,_:ex9912_39414,_:ex9913_39414
_:ex10217_33317,_:ex9911_39400,_:ex9912_39400,_:ex9913_39400
_:ex10217_32309,_:ex9911_38589,_:ex9912_38589,_:ex9913_38589
_:ex9866_27793,_:ex9869_27793,_:ex9870_27793,_:ex9871_27793
_:ex3600_18_12,_:ex9911_20238,_:ex9912_20238,_:ex9913_20238
_:ex10217_27953,_:ex9911_37357,_:ex9912_37357,_:ex9913_37357
_:ex10217_31,_:ex9911_36811,_:ex9912_36811,_:ex9913_36811
_:ex10217_20435,_:ex9911_36315,_:ex9912_36315,_:ex9913_36315
_:ex10217_23577,_:ex9911_36186,_:ex9912_36186,_:ex9913_36186
_:ex10217_19532,_:ex9911_35763,_:ex9912_35763,_:ex9913_35763
_:ex9866_35235,_:ex9869_35235,_:ex9870_35235,_:ex9871_35235
_:ex9866_34951,_:ex9869_34951,_:ex9870_34951,_:ex9871_34951
_:ex9866_34381,_:ex9869_34381,_:ex9870_34381,_:ex9871_34381
_:ex9866_33583,_:ex9869_33583,_:ex9870_33583,_:ex9871_33583
_:ex9866_32599,_:ex9869_32599,_:ex9870_32599,_:ex9871_32599
_:ex9866_29571,_:ex9869_29571,_:ex9870_29571,_:ex9871_29571
_:ex1923_40_14_18,_:ex9911_25598,_:ex9912_25598,_:ex9913_25598
_:ex9866_22351,_:ex9869_22351,_:ex9870_22351,_:ex9871_22351
_:ex8879_65_14,_:ex9911_21098,_:ex9912_21098,_:ex9913_21098
_:ex6260_40_31,_:ex9911_21047,_:ex9912_21047,_:ex9913_21047
_:ex9866_27,_:ex9869_27,_:ex9870_27,_:ex9871_27
_:ex4836_27_10,_:ex9911_20790,_:ex9912_20790,_:ex9913_20790
_:ex388_18_65_12,_:ex9911_20701,_:ex9912_20701,_:ex9913_20701
_:ex9866_17036,_:ex9869_17036,_:ex9870_17036,_:ex9871_17036
_:ex10217_32221,_:ex9911_37838,_:ex9912_37838,_:ex9913_37838
_:ex6879_18_12,_:ex9911_26141,_:ex9912_26141,_:ex9913_26141
X1,_:ex9911_38,_:ex9912_38,_:ex9913_38
_:ex9387_40_62_18,_:ex9911_25157,_:ex9912_25157,_:ex9913_25157
_:ex565_62_14_38,_:ex9911_25090,_:ex9912_25090,_:ex9913_25090
_:ex9866_17998,_:ex9869_17998,_:ex9870_17998,_:ex9871_17998
_:ex9866_17867,_:ex9869_17867,_:ex9870_17867,_:ex9871_17867
_:ex9866_17435,_:ex9869_17435,_:ex9870_17435,_:ex9871_17435
_:ex9866_54,_:ex9869_54,_:ex9870_54,_:ex9871_54
