_:ex7979_18_8,_:ex7982_18_8,_:ex7983_18_8,X12
_:ex6049_38_14,_:ex6052_14_38,_:ex6053_14_38,X10
X2,_:ex868_31_62,_:ex869_31_62,_:ex870_31_62
_:ex9414_8_31,X2,_:ex9416_31_8,_:ex9417_31_8
_:ex7274_38,_:ex7277_38,_:ex7278_38,_:ex7279_38
X1,_:ex7274_38,_:ex7275_38,_:ex7276_38
X1,X2,X7,X8
_:ex3617_14_18,_:ex3620_14_18,_:ex3621_14_18,_:ex3622_14_18
_:ex5626_18_8,_:ex5629_18_8,_:ex5630_18_8,X12
X0,_:ex2597_40_10_62,_:ex2598_40_10_62,_:ex2599_40_10_62
X3,_:ex2019_54,_:ex2020_54,_:ex2021_54
_:ex2097_40_8_50_18,_:ex2100_18_40_8_50,_:ex2101_18_40_8_50,_:ex2102_18_40_8_50
_:ex6772_14_27,_:ex6773_14_27,_:ex6774_14_27,_:ex6775_14_27
_:ex4927_12_18,_:ex4928_12_18,_:ex4929_12_18,_:ex4930_12_18
_:ex492_31,_:ex495_31,_:ex496_31,_:ex497_31
