_:ex9947_38200,_:ex9950_38200,_:ex9951_38200,_:ex9952_38200
_:ex9947_38092,_:ex9950_38092,_:ex9951_38092,_:ex9952_38092
_:ex9947_37978,_:ex9950_37978,_:ex9951_37978,_:ex9952_37978
_:ex9947_37930,_:ex9950_37930,_:ex9951_37930,_:ex9952_37930
_:ex9947_37787,_:ex9950_37787,_:ex9951_37787,_:ex9952_37787
_:ex9947_37727,_:ex9950_37727,_:ex9951_37727,_:ex9952_37727
_:ex9947_37211,_:ex9950_37211,_:ex9951_37211,_:ex9952_37211
_:ex9947_37146,_:ex9950_37146,_:ex9951_37146,_:ex9952_37146
_:ex9947_37081,_:ex9950_37081,_:ex9951_37081,_:ex9952_37081
_:ex9947_36812,_:ex9950_36812,_:ex9951_36812,_:ex9952_36812
_:ex9947_36657,_:ex9950_36657,_:ex9951_36657,_:ex9952_36657
_:ex9947_35965,_:ex9950_35965,_:ex9951_35965,_:ex9952_35965
_:ex9947_35678,_:ex9950_35678,_:ex9951_35678,_:ex9952_35678
_:ex9947_39051,_:ex9950_39051,_:ex9951_39051,_:ex9952_39051
_:ex9947_39391,_:ex9950_39391,_:ex9951_39391,_:ex9952_39391
_:ex9947_39699,_:ex9950_39699,_:ex9951_39699,_:ex9952_39699
_:ex9947_39487,_:ex9950_39487,_:ex9951_39487,_:ex9952_39487
_:ex9947_38813,_:ex9950_38813,_:ex9951_38813,_:ex9952_38813
_:ex9947_38235,_:ex9950_38235,_:ex9951_38235,_:ex9952_38235
_:ex9947_21480,_:ex9950_21480,_:ex9951_21480,_:ex9952_21480
_:ex9947_27,_:ex9950_27,_:ex9951_27,_:ex9952_27
_:ex9947_21712,_:ex9950_21712,_:ex9951_21712,_:ex9952_21712
_:ex9947_20041,_:ex9950_20041,_:ex9951_20041,_:ex9952_20041
_:ex9947_36116,_:ex9950_36116,_:ex9951_36116,_:ex9952_36116
_:ex9947_38761,_:ex9950_38761,_:ex9951_38761,_:ex9952_38761
_:ex9947_38357,_:ex9950_38357,_:ex9951_38357,_:ex9952_38357
_:ex9947_28737,_:ex9950_28737,_:ex9951_28737,_:ex9952_28737
_:ex9947_28712,_:ex9950_28712,_:ex9951_28712,_:ex9952_28712
_:ex9947_28434,_:ex9950_28434,_:ex9951_28434,_:ex9952_28434
_:ex9947_17898,_:ex9950_17898,_:ex9951_17898,_:ex9952_17898
_:ex9947_37462,_:ex9950_37462,_:ex9951_37462,_:ex9952_37462
_:ex9947_36795,_:ex9950_36795,_:ex9951_36795,_:ex9952_36795
_:ex9947_36474,_:ex9950_36474,_:ex9951_36474,_:ex9952_36474
_:ex9947_36280,_:ex9950_36280,_:ex9951_36280,_:ex9952_36280
_:ex9947_36053,_:ex9950_36053,_:ex9951_36053,_:ex9952_36053
_:ex9947_35854,_:ex9950_35854,_:ex9951_35854,_:ex9952_35854
_:ex9947_31,_:ex9950_31,_:ex9951_31,_:ex9952_31
_:ex9947_21500,_:ex9950_21500,_:ex9951_21500,_:ex9952_21500
_:ex9947_38,_:ex9950_38,_:ex9951_38,_:ex9952_38
_:ex9947_54,_:ex9950_54,_:ex9951_54,_:ex9952_54
X0,_:ex2909_40_8_50_27,X5,X6
_:ex5231_31,_:ex5232_31,_:ex5233_31,_:ex5234_31
_:ex1226_40_50_31,X2,_:ex1228_31_40_50,_:ex1229_31_40_50
X3,X4,_:ex3890_54_27,_:ex3891_54_27
_:ex2216_38,_:ex2219_38,_:ex2220_38,_:ex2221_38
_:ex8308_8_27,_:ex8311_27_8,_:ex8312_27_8,_:ex8313_27_8
_:ex3828_31,_:ex3831_31,_:ex3832_31,_:ex3833_31
_:ex3461_62_18,_:ex3464_62_18,_:ex3465_62_18,_:ex3466_62_18
X1,X2,X7,X8
_:ex7087_12_65_27,_:ex7089_65_27_12,X9,_:ex7090_65_12_27
_:ex7083_12_65_27,_:ex7084_12_65_27,_:ex7085_12_65_27,_:ex7086_12_65_27
_:ex6592_65_38_12,_:ex6594_65_38_12,_:ex6595_65_38_12,_:ex6596_65_38_12
_:ex3354_40_27_62,_:ex3357_40_27_62,_:ex3358_40_27_62,_:ex3359_40_27_62
X1,X2,_:ex7057_38_31,_:ex7058_38_31
