X1,X2,X7,X8
_:ex5790_10_65_14_27,_:ex5793_10_65_14_27,X7,_:ex5794_10_65_14_27
_:ex6429_10_54_14,_:ex6430_10_54_14,_:ex6431_10_54_14,_:ex6432_10_54_14
_:ex1032_38_10,_:ex1034_38_10,_:ex1035_38_10,_:ex1036_38_10
_:ex8894_65_62_10_40,_:ex8896_62_65_10_40,X11,_:ex8897_62_65_10_40
_:ex2986_65_18,_:ex2988_18_65,_:ex2989_18_65,X12
_:ex2071_8_31,X2,_:ex2073_31_8,_:ex2074_31_8
_:ex6977_12_54,_:ex6978_12_54,_:ex6979_12_54,_:ex6980_12_54
X0,X1,_:ex9330_40_38,_:ex9331_40_38
_:ex9511_54,_:ex9514_54,_:ex9515_54,_:ex9516_54
_:ex5633_40_8,_:ex5636_40_8,_:ex5637_40_8,_:ex5638_40_8
