X1,_:ex7468_38_62,_:ex7469_38_62,_:ex7470_38_62
X0,_:ex2105_40_12,_:ex2106_40_12,_:ex2107_40_12
X0,_:ex5140_40_8_10_12,X5,_:ex5141_40_8_10_12
_:ex3736_38_18,_:ex3739_18_38,_:ex3740_38_18,_:ex3741_38_18
_:ex434_38_10_14,_:ex436_14_38_10,_:ex437_14_38_10,X10
_:ex8291_14_12_40_8,_:ex8293_14_12_40_8,_:ex8294_14_12_40_8,_:ex8295_14_12_40_8
_:ex8583_65_27,_:ex8586_65_27,X9,_:ex8587_65_27
X1,X2,X7,X8
X1,X2,X7,_:ex471_38_31_10
X2,X3,_:ex4974_31_54_14,X10
_:ex6478_31_12,_:ex6479_31_12,_:ex6480_31_12,_:ex6481_31_12
X3,_:ex2297_54,_:ex2298_54,_:ex2299_54
X1,_:ex4121_38_14,_:ex4122_38_14,_:ex4123_38_14
_:ex6988_10_18,_:ex6989_10_18,_:ex6990_10_18,_:ex6991_10_18
_:ex9301_38,X1,_:ex9302_38,_:ex9303_38
_:ex4329_31_65,_:ex4331_31_65,_:ex4332_31_65,_:ex4333_31_65
