_:ex9821_38396,_:ex9824_38396,_:ex9825_38396,_:ex9826_38396
_:ex9821_38057,_:ex9824_38057,_:ex9825_38057,_:ex9826_38057
_:ex9821_37453,_:ex9824_37453,_:ex9825_37453,_:ex9826_37453
_:ex9821_37293,_:ex9824_37293,_:ex9825_37293,_:ex9826_37293
_:ex9821_37129,_:ex9824_37129,_:ex9825_37129,_:ex9826_37129
_:ex9821_37058,_:ex9824_37058,_:ex9825_37058,_:ex9826_37058
_:ex9821_36947,_:ex9824_36947,_:ex9825_36947,_:ex9826_36947
_:ex9821_37039,_:ex9824_37039,_:ex9825_37039,_:ex9826_37039
_:ex9821_36778,_:ex9824_36778,_:ex9825_36778,_:ex9826_36778
_:ex9821_36692,_:ex9824_36692,_:ex9825_36692,_:ex9826_36692
_:ex9821_37720,_:ex9824_37720,_:ex9825_37720,_:ex9826_37720
_:ex9821_37690,_:ex9824_37690,_:ex9825_37690,_:ex9826_37690
_:ex9821_37669,_:ex9824_37669,_:ex9825_37669,_:ex9826_37669
_:ex9821_36030,_:ex9824_36030,_:ex9825_36030,_:ex9826_36030
_:ex9821_35559,_:ex9824_35559,_:ex9825_35559,_:ex9826_35559
_:ex9821_38268,_:ex9824_38268,_:ex9825_38268,_:ex9826_38268
_:ex9821_35259,_:ex9824_35259,_:ex9825_35259,_:ex9826_35259
_:ex9821_37269,_:ex9824_37269,_:ex9825_37269,_:ex9826_37269
_:ex9821_36669,_:ex9824_36669,_:ex9825_36669,_:ex9826_36669
_:ex9821_36578,_:ex9824_36578,_:ex9825_36578,_:ex9826_36578
_:ex9821_36535,_:ex9824_36535,_:ex9825_36535,_:ex9826_36535
_:ex9821_37890,_:ex9824_37890,_:ex9825_37890,_:ex9826_37890
_:ex9821_27992,_:ex9824_27992,_:ex9825_27992,_:ex9826_27992
_:ex9821_39035,_:ex9824_39035,_:ex9825_39035,_:ex9826_39035
_:ex9821_19530,_:ex9824_19530,_:ex9825_19530,_:ex9826_19530
_:ex9821_26967,_:ex9824_26967,_:ex9825_26967,_:ex9826_26967
_:ex9821_26705,_:ex9824_26705,_:ex9825_26705,_:ex9826_26705
_:ex9821_26454,_:ex9824_26454,_:ex9825_26454,_:ex9826_26454
_:ex9821_23559,_:ex9824_23559,_:ex9825_23559,_:ex9826_23559
_:ex9821_18041,_:ex9824_18041,_:ex9825_18041,_:ex9826_18041
_:ex9821_16926,_:ex9824_16926,_:ex9825_16926,_:ex9826_16926
_:ex9821_35727,_:ex9824_35727,_:ex9825_35727,_:ex9826_35727
_:ex9821_39193,_:ex9824_39193,_:ex9825_39193,_:ex9826_39193
_:ex9821_39159,_:ex9824_39159,_:ex9825_39159,_:ex9826_39159
_:ex9821_24530,_:ex9824_24530,_:ex9825_24530,_:ex9826_24530
_:ex9821_23632,_:ex9824_23632,_:ex9825_23632,_:ex9826_23632
_:ex9821_24327,_:ex9824_24327,_:ex9825_24327,_:ex9826_24327
_:ex9821_22084,_:ex9824_22084,_:ex9825_22084,_:ex9826_22084
_:ex9821_23059,_:ex9824_23059,_:ex9825_23059,_:ex9826_23059
_:ex9821_19833,_:ex9824_19833,_:ex9825_19833,_:ex9826_19833
_:ex864_31_10_12,_:ex865_31_10_12,_:ex866_31_10_12,_:ex867_31_10_12
_:ex9009_31,_:ex9012_31,_:ex9013_31,_:ex9014_31
X3,_:ex68_54,_:ex69_54,_:ex70_54
_:ex7865_50_10_54_65,_:ex7867_10_54_65_50,X7,_:ex7868_10_50_54_65
_:ex3852_8_27_62,_:ex3853_8_27_62,X5,_:ex3854_8_27_62
X1,_:ex9447_38_10,X7,_:ex9448_38_10
_:ex488_40_31_10,X2,X7,_:ex491_31_10_40
X0,_:ex8101_40_31,_:ex8102_40_31,_:ex8103_40_31
_:ex2784_31_27,X4,_:ex2787_27_31,_:ex2788_27_31
