_:ex9884_32069,_:ex9947_38200,_:ex9948_38200,_:ex9949_38200
_:ex9884_32014,_:ex9947_38092,_:ex9948_38092,_:ex9949_38092
_:ex9884_31815,_:ex9947_37978,_:ex9948_37978,_:ex9949_37978
_:ex9884_31336,_:ex9947_37930,_:ex9948_37930,_:ex9949_37930
_:ex9884_30824,_:ex9947_37787,_:ex9948_37787,_:ex9949_37787
_:ex9884_30983,_:ex9947_37727,_:ex9948_37727,_:ex9949_37727
_:ex9884_26720,_:ex9947_37211,_:ex9948_37211,_:ex9949_37211
_:ex9884_38,_:ex9947_37146,_:ex9948_37146,_:ex9949_37146
_:ex9884_28632,_:ex9947_37081,_:ex9948_37081,_:ex9949_37081
_:ex9884_24633,_:ex9947_36812,_:ex9948_36812,_:ex9949_36812
_:ex9884_22953,_:ex9947_36657,_:ex9948_36657,_:ex9949_36657
_:ex9884_20967,_:ex9947_35965,_:ex9948_35965,_:ex9949_35965
_:ex9884_19213,_:ex9947_35678,_:ex9948_35678,_:ex9949_35678
_:ex9884_34505,_:ex9947_39051,_:ex9948_39051,_:ex9949_39051
_:ex9884_34990,_:ex9947_39391,_:ex9948_39391,_:ex9949_39391
_:ex9884_34627,_:ex9947_39699,_:ex9948_39699,_:ex9949_39699
_:ex9884_33829,_:ex9947_39487,_:ex9948_39487,_:ex9949_39487
_:ex9884_33843,_:ex9947_38813,_:ex9948_38813,_:ex9949_38813
_:ex9884_33035,_:ex9947_38235,_:ex9948_38235,_:ex9949_38235
_:ex671_62_18,_:ex9947_21480,_:ex9948_21480,_:ex9949_21480
X4,_:ex9947_27,_:ex9948_27,_:ex9949_27
_:ex5430_40_50_12_62,_:ex9947_21712,_:ex9948_21712,_:ex9949_21712
_:ex8717_40_18,_:ex9947_20041,_:ex9948_20041,_:ex9949_20041
_:ex9884_19256,_:ex9947_36116,_:ex9948_36116,_:ex9949_36116
_:ex9884_32911,_:ex9947_38761,_:ex9948_38761,_:ex9949_38761
_:ex9884_32385,_:ex9947_38357,_:ex9948_38357,_:ex9949_38357
_:ex8518_54,_:ex9947_28737,_:ex9948_28737,_:ex9949_28737
_:ex4112_10_12_8_50,_:ex9947_28712,_:ex9948_28712,_:ex9949_28712
_:ex6753_54,_:ex9947_28434,_:ex9948_28434,_:ex9949_28434
_:ex2451_27_18,_:ex9947_17898,_:ex9948_17898,_:ex9949_17898
_:ex9884_30535,_:ex9947_37462,_:ex9948_37462,_:ex9949_37462
_:ex9884_24249,_:ex9947_36795,_:ex9948_36795,_:ex9949_36795
_:ex9884_22387,_:ex9947_36474,_:ex9948_36474,_:ex9949_36474
_:ex9884_20262,_:ex9947_36280,_:ex9948_36280,_:ex9949_36280
_:ex9884_20381,_:ex9947_36053,_:ex9948_36053,_:ex9949_36053
_:ex9884_54,_:ex9947_35854,_:ex9948_35854,_:ex9949_35854
X2,_:ex9947_31,_:ex9948_31,_:ex9949_31
_:ex4548_10_40_8_50,_:ex9947_21500,_:ex9948_21500,_:ex9949_21500
X1,_:ex9947_38,_:ex9948_38,_:ex9949_38
X3,_:ex9947_54,_:ex9948_54,_:ex9949_54
X2,_:ex7068_31,_:ex7069_31,_:ex7070_31
X2,X3,X9,_:ex968_31_54_65
_:ex1166_31_27,X4,_:ex1169_27_31,_:ex1170_27_31
X0,_:ex1226_40_50_31,_:ex1227_40_50_31,X6
X2,_:ex2201_31_65_14,X9,X10
_:ex3050_50_54,_:ex3052_54_50,_:ex3053_50_54,_:ex3054_50_54
X2,_:ex3828_31,_:ex3829_31,_:ex3830_31
X2,_:ex5841_31_14_18,_:ex5842_31_14_18,X10
_:ex4224_38_8_50,X1,X5,X6
_:ex4741_62_12,_:ex4744_62_12,X11,_:ex4745_62_12
_:ex6038_38_50,X1,_:ex6039_38_50,X6
X0,_:ex8383_40_12_14,_:ex8384_40_12_14,_:ex8385_40_12_14
_:ex8399_14_8,_:ex8401_14_8,_:ex8402_14_8,_:ex8403_14_8
_:ex6742_50_27,_:ex6744_50_27,_:ex6745_50_27,_:ex6746_50_27
_:ex2133_65_50,_:ex2135_65_50,_:ex2136_65_50,_:ex2137_65_50
